"Ticker.symbol","date","GICS.Sector","Address.of.Headquarters","close","X","Accounts.Payable","Accounts.Receivable","Add.l.income.expense.items","After.Tax.ROE","Capital.Expenditures","Capital.Surplus","Cash.Ratio","Cash.and.Cash.Equivalents","Changes.in.Inventories","Common.Stocks","Cost.of.Revenue","Current.Ratio","Deferred.Asset.Charges","Deferred.Liability.Charges","Depreciation","Earnings.Before.Interest.and.Tax","Earnings.Before.Tax","Effect.of.Exchange.Rate","Equity.Earnings.Loss.Unconsolidated.Subsidiary","Fixed.Assets","Goodwill","Gross.Margin","Gross.Profit","Income.Tax","Intangible.Assets","Interest.Expense","Inventory","Investments","Liabilities","Long.Term.Debt","Long.Term.Investments","Minority.Interest","Misc..Stocks","Net.Borrowings","Net.Cash.Flow","Net.Cash.Flow.Operating","Net.Cash.Flows.Financing","Net.Cash.Flows.Investing","Net.Income","Net.Income.Adjustments","Net.Income.Applicable.to.Common.Shareholders","Net.Income.Cont..Operations","Net.Receivables","Non.Recurring.Items","Operating.Income","Operating.Margin","Other.Assets","Other.Current.Assets","Other.Current.Liabilities","Other.Equity","Other.Financing.Activities","Other.Investing.Activities","Other.Liabilities","Other.Operating.Activities","Other.Operating.Items","Pre.Tax.Margin","Pre.Tax.ROE","Profit.Margin","Quick.Ratio","Research.and.Development","Retained.Earnings","Sale.and.Purchase.of.Stock","Sales..General.and.Admin.","Short.Term.Debt...Current.Portion.of.Long.Term.Debt","Short.Term.Investments","Total.Assets","Total.Current.Assets","Total.Current.Liabilities","Total.Equity","Total.Liabilities","Total.Liabilities...Equity","Total.Revenue","Treasury.Stock","For.Year","Earnings.Per.Share","Estimated.Shares.Outstanding"
"SWKS","2013-09-27","Information Technology","Woburn, Massachusetts",24.77,1470,167700000,4900000,-6e+05,13,-123800000,2041400000,284,511100000,3400000,4.7e+07,1025400000,597,54100000,0,103400000,344500000,344500000,0,0,328600000,800500000,43,766600000,66400000,64800000,0,229500000,8e+05,18100000,0,0,0,0,0,2.04e+08,499700000,-172700000,-1.23e+08,278100000,9.2e+07,278100000,278100000,292700000,6400000,345100000,19,11800000,4e+07,1.2e+07,-9e+05,-1100000,0,52300000,-2e+05,29100000,19,16,16,470,226300000,378900000,-182400000,159700000,0,0,2333100000,1073300000,179700000,2101100000,2.32e+08,2333100000,1.792e+09,-365300000,2013,1.48,187905405.405
"SWKS","2014-10-03","Information Technology","Woburn, Massachusetts",55.25,1471,271300000,-12400000,0,18,-208600000,2248200000,271,805800000,-6100000,47300000,1268800000,480,50800000,0,122700000,565200000,565200000,0,0,555900000,8.51e+08,45,1022700000,107500000,7.5e+07,0,270800000,0,136600000,0,0,0,0,0,294700000,772400000,-120600000,-357100000,457700000,66600000,457700000,457700000,317600000,3e+05,565200000,25,11900000,3.5e+07,26300000,-4900000,0,-148500000,143800000,7300000,25900000,25,22,20,389,252200000,794900000,-1.2e+08,179100000,0,0,2973800000,1429200000,297600000,2532400000,441400000,2973800000,2291500000,-553100000,2014,2.44,187581967.213
"SWKS","2015-10-02","Information Technology","Woburn, Massachusetts",84.059998,1472,372600000,-222200000,5e+05,25,-430100000,2495200000,225,1043600000,3600000,47600000,1703900000,413,56300000,0,195800000,1023600000,1023600000,0,0,826400000,856700000,48,1554500000,225300000,4.5e+07,0,267900000,0,196500000,0,0,0,0,0,237800000,992800000,-300300000,-454700000,798300000,6e+07,798300000,798300000,5.38e+08,3400000,1023100000,31,20300000,65200000,91300000,-8200000,0,-24600000,96300000,-39200000,33500000,31,32,24,355,303200000,1469200000,-234500000,191300000,0,0,3719400000,1914700000,463900000,3159200000,560200000,3719400000,3258400000,-844600000,2015,4.21,189619952.494
"SWKS","2016-09-30","Information Technology","Woburn, Massachusetts",76.139999,1473,152700000,121400000,81900000,28,-189300000,2.686e+09,516,1083800000,-147300000,46200000,1623800000,952,54100000,0,247800000,1200600000,1200600000,0,0,806300000,873300000,51,1665200000,205400000,6.7e+07,0,4.24e+08,0,-153600000,0,0,0,0,0,40200000,1095700000,-804600000,-250900000,995200000,52600000,995200000,995200000,416600000,4800000,1118700000,34,52600000,77700000,57500000,-10900000,-76500000,-61600000,103800000,-20400000,33400000,37,34,30,751,312400000,2263600000,-570800000,195900000,0,0,3855400000,2002100000,210200000,3541400000,3.14e+08,3855400000,3.289e+09,-1443500000,2016,5.27,188842504.744
"SWN","2012-12-31","Energy","Houston, Texas[6]",33.41,1474,732022000,-3.6e+07,-1.4e+07,23,-2.108e+09,934939000,8,62125000,1.8e+07,3511000,2.45e+08,105,0,1049138000,8.15e+08,-1.115e+09,-1.15e+09,0,0,5836976000,0,91,2.485e+09,-4.43e+08,0,3.5e+07,28141000,0,5.3e+07,1668273000,0,0,0,2.82e+08,3.8e+07,1.654e+09,2.91e+08,-1.907e+09,-7.07e+08,1.492e+09,-7.07e+08,-7.07e+08,377638000,1.94e+09,-1.101e+09,40,91639000,341008000,35749000,149804000,0,2.01e+08,216473000,1.9e+07,8.11e+08,42,38,26,102,0,1949150000,9e+06,8.35e+08,0,0,6737527000,808912000,767771000,3035872000,3701655000,6737527000,2.73e+09,-1532000,2012,-2.03,348275862.069
"SWN","2013-12-31","Energy","Houston, Texas[6]",39.330002,1475,6.32e+08,-8.6e+07,2.8e+07,19,-2.157e+09,9.69e+08,3,2.3e+07,-6e+06,4e+06,3.28e+08,94,0,1.532e+09,7.91e+08,1.232e+09,1.19e+09,-1e+06,0,7.297e+09,0,90,3.043e+09,4.86e+08,0,4.2e+07,3.8e+07,-9.6e+07,9e+06,1.95e+09,0,0,0,2.74e+08,-3.1e+07,1.909e+09,2.77e+08,-2.216e+09,7.04e+08,4.9e+08,7.04e+08,7.04e+08,4.64e+08,0,1.204e+09,36,1.07e+08,1.19e+08,4.8e+07,-4e+06,-7e+06,3.7e+07,2.56e+08,7e+06,7.87e+08,35,33,21,88,0,2.653e+09,1e+07,1.052e+09,8e+06,0,8.048e+09,6.44e+08,6.88e+08,3.622e+09,4.426e+09,8.048e+09,3.371e+09,0,2013,2.01,350248756.219
"SWN","2014-12-31","Energy","Houston, Texas[6]",27.290001,1476,8.88e+08,-6.6e+07,1.35e+08,20,-2.043e+09,1.019e+09,1,5.3e+07,1e+06,4e+06,4.27e+08,21,0,1.951e+09,9.52e+08,1.508e+09,1.449e+09,0,0,1.3712e+10,0,89,3.611e+09,5.25e+08,0,5.9e+07,3.7e+07,-5.298e+09,1.08e+08,2.466e+09,0,0,0,4.971e+09,3e+07,2.335e+09,4.983e+09,-7.288e+09,9.24e+08,3.94e+08,9.24e+08,9.24e+08,5.3e+08,0,1.373e+09,34,9.8e+07,4.95e+08,3e+07,6.2e+07,0,5.3e+07,4.18e+08,2.2e+07,9.42e+08,36,31,23,20,0,3.577e+09,1.2e+07,1.296e+09,4.51e+09,0,1.4925e+10,1.115e+09,5.428e+09,4.662e+09,1.0263e+10,1.4925e+10,4.038e+09,0,2014,2.63,351330798.479
"SWN","2015-12-31","Energy","Houston, Texas[6]",7.11,1477,6.79e+08,2.03e+08,3e+08,200,-1.798e+09,3.409e+09,2,1.5e+07,4e+06,4e+06,6.89e+08,56,0,0,1.145e+09,-6.505e+09,-6.561e+09,0,0,7.543e+09,0,78,2.444e+09,-2.005e+09,0,5.6e+07,3e+06,-5.79e+08,-9.7e+07,4.728e+09,0,0,0,-2.243e+09,-3.8e+07,1.58e+09,2e+07,-1.638e+09,-4.556e+09,4.879e+09,-4.662e+09,-4.556e+09,3.27e+08,6.95e+09,-6.522e+09,208,1.74e+08,4.8e+07,2.4e+07,-4.8e+07,0,7.39e+08,3.93e+08,2e+06,1.091e+09,209,288,145,55,0,-1.082e+09,2.342e+09,1.208e+09,4e+06,0,8.11e+09,3.93e+08,7.07e+08,2.282e+09,5.828e+09,8.11e+09,3.133e+09,-1e+06,NA,NA,NA
"SYF","2015-12-31","Financials","Stamford, Connecticut",30.41,1481,3.74e+09,-1.63e+08,0,18,0,9.351e+09,NA,1.5467e+10,0,1e+06,6.07e+08,NA,0,0,1.74e+08,4.059e+09,3.531e+09,0,0,0,9.49e+08,0,0,1.317e+09,7.01e+08,5.28e+08,0,-1.1075e+10,8.03e+08,0,6.7935e+10,0,0,-3.117e+09,4.97e+08,6.184e+09,5.116e+09,-1.0803e+10,2.214e+09,2.657e+09,2.214e+09,2.214e+09,0,0,0,0,2.225e+09,0,4.3447e+10,-4.1e+07,8.233e+09,2.72e+08,0,4.99e+08,5.69e+09,26,28,16,NA,0,3.293e+09,0,3.264e+09,1.3603e+10,0,8.4135e+10,0,0,1.2604e+10,7.1531e+10,8.4135e+10,1.362e+10,0,2015,2.66,832330827.068
"SYK","2013-12-31","Health Care","Kalamazoo, Michigan",75.139999,1482,2.632e+09,-8.9e+07,-4.4e+07,11,-1.95e+08,1.16e+09,150,1.339e+09,-7.7e+07,3.8e+07,3.002e+09,314,0,0,3.07e+08,1.212e+09,1.212e+09,-2.5e+07,0,1.081e+09,3.844e+09,67,6.019e+09,2.06e+08,1.989e+09,0,1.422e+09,2.98e+08,-8.8e+07,2.739e+09,0,0,0,1.005e+09,-5.6e+07,1.886e+09,3e+08,-2.217e+09,1.006e+09,7.49e+08,1.006e+09,1.006e+09,2.398e+09,0,1.256e+09,14,4.94e+08,5.35e+08,0,2.32e+08,1.3e+07,-2.32e+09,1.3e+09,7.8e+07,1.38e+08,13,13,11,260,5.36e+08,7.617e+09,-3.17e+08,4.089e+09,2.5e+07,2.641e+09,1.5743e+10,8.335e+09,2.657e+09,9.047e+09,6.696e+09,1.5743e+10,9.021e+09,0,2013,2.66,378195488.722
"SYK","2014-12-31","Health Care","Kalamazoo, Michigan",94.330002,1483,3.734e+09,-8.9e+07,-8.6e+07,6,-2.33e+08,1.252e+09,112,1.795e+09,-1.73e+08,3.8e+07,3.319e+09,195,0,0,3.78e+08,1.16e+09,1.16e+09,-7.7e+07,0,1.098e+09,4.186e+09,66,6.356e+09,6.45e+08,2.018e+09,0,1.588e+09,-7.29e+08,1.4e+08,3.246e+09,0,0,0,1.159e+09,4.56e+08,1.782e+09,6.29e+08,-1.878e+09,5.15e+08,1.083e+09,5.15e+08,5.15e+08,1.572e+09,0,1.246e+09,13,1.293e+09,5.24e+08,0,-2.54e+08,1.1e+07,-9.16e+08,9.77e+08,-7.2e+07,1.88e+08,12,13,5,159,6.14e+08,7.559e+09,-1e+08,4.308e+09,7.27e+08,3.205e+09,1.7279e+10,8.684e+09,4.461e+09,8.595e+09,8.684e+09,1.7279e+10,9.675e+09,0,2014,1.36,378676470.588
"SYK","2015-12-31","Health Care","Kalamazoo, Michigan",92.940002,1484,2.734e+09,-1.51e+08,-1.26e+08,17,-2.7e+08,1.321e+09,116,3.379e+09,-1.15e+08,3.7e+07,3.344e+09,227,0,0,3.97e+08,1.735e+09,1.735e+09,-1.3e+08,0,1.199e+09,4.136e+09,66,6.602e+09,2.96e+08,1.794e+09,0,1.639e+09,2.379e+09,-1.388e+09,3.23e+09,0,0,0,4.8e+07,1.584e+09,8.99e+08,-1.141e+09,1.956e+09,1.439e+09,5.03e+08,1.439e+09,1.439e+09,1.662e+09,0,1.861e+09,19,1.151e+09,5.63e+08,0,-6.39e+08,6e+06,-1.53e+08,9.8e+08,2.14e+08,2.1e+08,17,20,14,180,6.25e+08,7.792e+09,-7e+08,3.906e+09,7.68e+08,7e+08,1.6223e+10,7.943e+09,3.502e+09,8.511e+09,7.712e+09,1.6223e+10,9.946e+09,0,2015,3.82,376701570.681
"SYMC","2014-03-28","Information Technology","Mountain View, California",19.790001,1487,6.47e+08,3.6e+07,4.7e+07,15,-1.94e+08,6.744e+09,95,3.707e+09,0,7e+06,7.91e+08,131,2.1e+07,1.006e+09,3.74e+08,1.91e+08,1.07e+08,3.6e+07,0,1.116e+09,5.858e+09,81,3.392e+09,1.6e+07,7.68e+08,8.4e+07,0,-3.06e+08,-5.18e+08,2.095e+09,0,0,0,-1e+09,-9.78e+08,1.281e+09,-1.712e+09,-5.83e+08,8.98e+08,-6.98e+08,8.98e+08,9.1e+07,1.149e+09,2.47e+08,1.44e+08,3,1.24e+08,4.19e+08,3.659e+09,1.94e+08,-4.5e+07,-8.3e+07,3.35e+08,1.6e+07,9.3e+07,3,2,21,131,7.22e+08,-1.148e+09,-2.66e+08,2.186e+09,0,3.77e+08,1.3539e+10,5.652e+09,4.306e+09,5.797e+09,7.742e+09,1.3539e+10,4.183e+09,0,2014,1.29,696124031.008
"SYMC","2016-04-01","Information Technology","Mountain View, California",18.41,1489,1.335e+09,3.8e+07,1e+07,68,-2.72e+08,0,149,5.983e+09,0,4.309e+09,6.15e+08,173,0,1.594e+09,3.04e+08,4.67e+08,3.92e+08,-9.6e+07,0,9.57e+08,3.148e+09,83,2.985e+09,1.213e+09,4.43e+08,7.5e+07,0,9.77e+08,6.88e+08,2.207e+09,1.57e+08,0,0,1.32e+08,3.109e+09,7.96e+08,-4.764e+09,7.173e+09,2.488e+09,-2.059e+09,2.488e+09,-8.21e+08,5.56e+08,1.36e+08,4.57e+08,13,1.03e+08,3.78e+08,2.698e+09,2.2e+07,-6.9e+07,6.468e+09,2.57e+08,-3e+06,5.7e+07,11,11,69,173,7.48e+08,-6.55e+08,-1.803e+09,1.587e+09,0,4.2e+07,1.1767e+10,6.959e+09,4.033e+09,3.676e+09,8.091e+09,1.1767e+10,3.6e+09,0,2016,3.71,670619946.092
"T","2012-12-31","Telecommunications Services","Dallas, Texas",33.709999,1494,2.8301e+10,-1.365e+09,1.34e+08,8,-1.9465e+10,9.1038e+10,15,4.868e+09,0,6.495e+09,5.5228e+10,71,0,2.8491e+10,1.8143e+10,1.3883e+10,1.0439e+10,0,7.52e+08,1.09767e+11,6.9773e+10,57,7.2206e+10,2.9e+09,5.8775e+10,3.444e+09,0,-1.98e+08,1.798e+09,6.6358e+10,4.581e+09,3.33e+08,0,4.754e+09,1.823e+09,3.9176e+10,-1.7673e+10,-1.968e+10,7.264e+09,1.2224e+10,7.264e+09,8.016e+09,1.3693e+10,0,1.2997e+10,10,6.713e+09,4.145e+09,0,5.236e+09,8.9e+07,-1.7e+07,5.2984e+10,8.37e+08,1.8143e+10,8,11,6,71,0,2.2481e+10,-1.2275e+10,4.1066e+10,3.486e+09,0,2.72315e+11,2.2706e+10,3.1787e+10,9.2362e+10,1.79953e+11,2.72315e+11,1.27434e+11,-3.2888e+10,2012,1.25,5811200000
"T","2013-12-31","Telecommunications Services","Dallas, Texas",35.16,1495,2.9497e+10,-1.329e+09,5.96e+08,20,-2.0944e+10,9.1091e+10,10,3.339e+09,0,6.495e+09,5.1191e+10,66,0,3.6308e+10,1.8395e+10,3.199e+10,2.805e+10,0,6.42e+08,1.10968e+11,6.9273e+10,60,7.7561e+10,9.328e+09,6.2212e+10,3.94e+09,0,-2.84e+08,-3.61e+08,6.929e+10,3.86e+09,4.94e+08,0,9.158e+09,-1.529e+09,3.4796e+10,-1.3201e+10,-2.3124e+10,1.8418e+10,-1.101e+09,1.8418e+10,1.906e+10,1.4117e+10,0,3.0752e+10,24,8.278e+09,5.74e+09,0,7.88e+09,2.51e+08,-1.896e+09,4.5712e+10,4.7e+08,1.8395e+10,22,31,14,66,0,3.1141e+10,-1.2914e+10,2.8414e+10,5.498e+09,0,2.77787e+11,2.3196e+10,3.4995e+10,9.0988e+10,1.86799e+11,2.77787e+11,1.28752e+11,-4.5619e+10,2013,3.39,5433038348.08
"T","2014-12-31","Telecommunications Services","Dallas, Texas",33.59,1496,3.1226e+10,-2.651e+09,1.581e+09,7,-2.1199e+10,9.1108e+10,23,8.603e+09,0,6.495e+09,6.0145e+10,90,0,3.8436e+10,1.8273e+10,1.3968e+10,1.0355e+10,0,1.75e+08,1.12898e+11,6.9692e+10,55,7.2302e+10,3.619e+09,6.6963e+10,3.613e+09,0,-2.124e+09,1.852e+09,7.5778e+10,2.5e+08,5.54e+08,0,5.617e+09,5.264e+09,3.1338e+10,-7.737e+09,-1.8337e+10,6.442e+09,1.1481e+10,6.442e+09,6.617e+09,1.4527e+10,0,1.2212e+10,9,1.3425e+10,1.0476e+10,0,8.061e+09,-2.224e+09,4.986e+09,5.5068e+10,-4.353e+09,1.8273e+10,8,12,5,90,0,3.1081e+10,-1.578e+09,4.1817e+10,6.056e+09,0,2.96834e+11,3.3606e+10,3.7282e+10,8.9716e+10,2.07118e+11,2.96834e+11,1.32447e+11,-4.7029e+10,2014,1.19,5413445378.15
"T","2015-12-31","Telecommunications Services","Dallas, Texas",34.41,1497,4.018e+10,-5.35e+08,-5.2e+07,11,-1.9218e+10,8.9763e+10,11,5.121e+09,0,6.495e+09,6.7046e+10,75,0,5.6181e+10,2.2016e+10,2.4812e+10,2.0692e+10,0,7.9e+07,1.2445e+11,1.04568e+11,54,7.9755e+10,7.005e+09,1.2071e+11,4.12e+09,0,7.48e+08,5.56e+08,1.18515e+11,1.606e+09,9.69e+08,0,2.3926e+10,-3.482e+09,3.588e+10,9.782e+09,-4.9144e+10,1.3345e+10,3.423e+09,1.3345e+10,1.3424e+10,1.6532e+10,0,2.4785e+10,17,1.5346e+10,1.4339e+10,0,5.334e+09,-3.818e+09,-3.0674e+10,5.652e+10,-3.267e+09,2.2016e+10,14,17,9,75,0,3.3671e+10,-1.26e+08,3.2954e+10,7.636e+09,0,4.02672e+11,3.5992e+10,4.7816e+10,1.22671e+11,2.80001e+11,4.02672e+11,1.46801e+11,-1.2592e+10,2015,2.37,5630801687.76
"TAP","2013-12-31","Consumer Staples","Denver, Colorado",56.150002,1498,1567700000,70400000,32600000,7,-293900000,3747600000,20,442300000,4200000,1700000,2545600000,71,38300000,911400000,340800000,838300000,654500000,-13700000,5.39e+08,1970100000,2418700000,39,1660500000,8.4e+07,6825100000,183800000,205300000,-40500000,183100000,3.213e+09,2530100000,24900000,0,-801300000,-1.68e+08,1168200000,-1059200000,-2.77e+08,567300000,9.2e+07,567300000,570500000,778400000,2e+08,805700000,19,260100000,111700000,6800000,977500000,0,57400000,664200000,-94800000,0,16,8,13,62,0,4199500000,88800000,1193800000,586900000,0,15580100000,1537700000,2161400000,8605200000,6974900000,15580100000,4206100000,-321100000,2013,3.1,1.83e+08
"TAP","2014-12-31","Consumer Staples","Denver, Colorado",74.519997,1499,1469800000,22300000,4800000,7,-259500000,3871200000,27,624600000,-16500000,1700000,2493300000,68,58200000,784300000,3.2e+08,731300000,586300000,-48900000,561800000,1.798e+09,2191600000,40,1.653e+09,6.9e+07,5755800000,1.45e+08,202200000,-5600000,74800000,2321300000,2410200000,22800000,0,-5.21e+08,231200000,1287900000,-817300000,-239400000,5.14e+08,393300000,5.14e+08,517300000,648900000,324400000,726500000,18,189200000,101400000,6100000,-128400000,0,25700000,663500000,-23800000,0,14,7,12,59,0,4439900000,44400000,1163900000,8.49e+08,0,13980100000,1577100000,2324900000,7863300000,6116800000,13980100000,4146300000,-321100000,2014,2.78,184892086.331
"TAP","2015-12-31","Consumer Staples","Denver, Colorado",93.919998,1500,1184400000,60800000,9200000,5,-2.75e+08,4000400000,35,430900000,10900000,1700000,2163500000,103,0,799800000,325500000,5.31e+08,410700000,-43400000,516300000,1590800000,1983300000,39,1.404e+09,51800000,4745700000,120300000,179300000,-1600000,-114900000,2908700000,2.441e+09,20100000,0,-50800000,-150300000,715900000,-531500000,-334700000,359500000,-6e+05,359500000,358900000,525900000,346700000,521800000,15,256700000,122700000,4100000,-983700000,0,-58100000,287500000,71400000,0,12,6,10,89,0,4.496e+09,-115500000,1051800000,28700000,0,12276300000,1258800000,1217200000,7.043e+09,5233300000,12276300000,3567500000,-471400000,2015,1.94,185309278.351
"TDC","2012-12-31","Information Technology","Miamisburg, Ohio",61.889999,1502,2.99e+08,-1.65e+08,-2e+06,24,-6.7e+07,8.98e+08,90,7.29e+08,1.4e+07,2e+06,1.174e+09,190,2.9e+07,1.13e+08,1.26e+08,5.78e+08,5.78e+08,0,0,1.5e+08,9.32e+08,56,1.491e+09,1.59e+08,3.59e+08,0,4.7e+07,0,1.47e+08,2.74e+08,0,0,0,-1.1e+07,-4.3e+07,5.75e+08,-1.96e+08,-4.22e+08,4.19e+08,8.3e+07,4.19e+08,4.19e+08,6.68e+08,0,5.8e+08,22,6.2e+07,9e+07,5.07e+08,2.9e+07,5.5e+07,-3.55e+08,9.4e+07,-4.9e+07,0,22,32,16,184,1.83e+08,1.656e+09,-2.77e+08,7.28e+08,0,0,3.066e+09,1.534e+09,8.06e+08,1.779e+09,1.287e+09,3.066e+09,2.665e+09,-8.06e+08,2012,2.49,168273092.369
"TDC","2013-12-31","Information Technology","Miamisburg, Ohio",45.490002,1503,2.5e+08,-4.6e+07,-2e+07,20,-6e+07,9.73e+08,90,6.95e+08,-9e+06,2e+06,1.219e+09,201,2.4e+07,1.12e+08,1.47e+08,5.12e+08,5.08e+08,-8e+06,0,1.61e+08,9.46e+08,55,1.473e+09,1.31e+08,3.44e+08,4e+06,5.6e+07,0,-5.4e+07,2.48e+08,0,0,0,-1.5e+07,-3.4e+07,5.1e+08,-3.62e+08,-1.74e+08,3.77e+08,8.5e+07,3.77e+08,3.77e+08,7.17e+08,0,5.32e+08,20,5.8e+07,9.5e+07,5e+08,3.3e+07,2.8e+07,-1.14e+08,1.03e+08,1e+07,0,19,27,14,194,1.84e+08,2.033e+09,-3.82e+08,7.57e+08,2.6e+07,0,3.096e+09,1.563e+09,7.76e+08,1.857e+09,1.239e+09,3.096e+09,2.692e+09,-1.184e+09,2013,2.31,163203463.203
"TDC","2014-12-31","Information Technology","Miamisburg, Ohio",43.68,1504,2.51e+08,1.01e+08,-6e+06,21,-5.4e+07,1.054e+09,84,8.34e+08,1.8e+07,1e+06,1.253e+09,158,2e+07,1.04e+08,1.69e+08,4.97e+08,4.94e+08,-1.7e+07,0,1.59e+08,9.48e+08,54,1.479e+09,1.27e+08,3.35e+08,3e+06,3.8e+07,0,-5.1e+07,1.95e+08,0,0,0,1.94e+08,1.39e+08,6.8e+08,-3.26e+08,-1.98e+08,3.67e+08,5.5e+07,3.67e+08,3.67e+08,6.19e+08,0,5.03e+08,18,9.8e+07,8.1e+07,4.71e+08,-4e+06,2.9e+07,-1.44e+08,1.31e+08,2.1e+07,0,18,29,13,154,2.06e+08,6.56e+08,-5.51e+08,7.7e+08,2.73e+08,0,3.132e+09,1.572e+09,9.95e+08,1.707e+09,1.425e+09,3.132e+09,2.732e+09,0,2014,2.36,155508474.576
"TDC","2015-12-31","Information Technology","Miamisburg, Ohio",26.42,1505,2.16e+08,1e+06,6e+07,25,-5.2e+07,1.128e+09,88,8.39e+08,-1.1e+07,1e+06,1.254e+09,182,4.1e+07,4.3e+07,1.7e+08,-1.35e+08,-1.44e+08,-2e+07,0,1.43e+08,3.8e+08,50,1.276e+09,7e+07,2.12e+08,9e+06,4.9e+07,8.5e+07,1.6e+07,5.7e+08,0,0,0,3.13e+08,5e+06,4.01e+08,-3.24e+08,-5.2e+07,-2.14e+08,4.36e+08,-2.14e+08,-2.14e+08,5.8e+08,4.78e+08,-1.95e+08,8,2e+07,2.66e+08,5.27e+08,-7.6e+07,1.8e+07,-8.5e+07,1.15e+08,3e+06,0,6,17,8,177,2.28e+08,-2.04e+08,-6.57e+08,7.65e+08,2.1e+08,0,2.53e+09,1.734e+09,9.53e+08,8.49e+08,1.681e+09,2.53e+09,2.53e+09,0,2015,-1.53,139869281.046
"TDG","2013-09-30","Industrials","Cleveland, Ohio",138.699997,1506,291455000,-25006000,-30281000,90,-35535000,689935000,175,564740000,-15289000,532000,874838000,409,0,384301000,85448000,719174000,448489000,258000,0,208964000,3343907000,55,1049562000,145700000,1189490000,270685000,413581000,16350000,110758000,5700193000,0,0,0,2059810000,124216000,470205000,156195000,-502442000,302789000,10350000,131546000,302789000,320631000,0,749455000,39,86023000,21543000,0,-6516000,0,-483257000,78266000,1155000,45639000,23,133,16,281,0,-1004244000,21534000,254468000,31045000,0,6148879000,1320495000,322500000,-336381000,6485260000,6148879000,1924400000,-16088000,2013,-0.2,-1513945000
"TDG","2014-09-30","Industrials","Cleveland, Ohio",184.330002,1507,346612000,-24309000,-131622000,20,-34146000,794767000,140,819548000,-8392000,538000,1105032000,288,0,402247000,110320000,796198000,448510000,-749000,0,212108000,3525077000,53,1267874000,141600000,1217153000,347688000,459074000,0,56920000,7233836000,0,0,0,1576796000,254808000,541222000,43973000,-329638000,306910000,105476000,180284000,306910000,388976000,0,927820000,39,112934000,21978000,0,-25171000,-27000,-295492000,90957000,-5703000,63608000,19,29,13,210,0,-2150293000,-133114000,276446000,239295000,0,6756848000,1689576000,585907000,-1556099000,8312947000,6756848000,2372906000,-175940000,2014,1.91,160685863.874
"TDG","2015-09-30","Industrials","Cleveland, Ohio",212.410004,1508,414375000,-25418000,-18393000,43,-54871000,950324000,109,714033000,-25974000,551000,1257270000,272,0,404997000,109460000,1055609000,636824000,-2251000,0,260684000,4686220000,54,1449845000,189612000,1539851000,418785000,591401000,0,43396000,8106383000,0,0,0,935939000,-105515000,520938000,1054947000,-1679149000,447212000,-15346000,443847000,447212000,444072000,0,1074002000,40,30593000,37081000,0,-96009000,-1266000,-1624278000,173267000,-12392000,54219000,24,61,17,182,0,-1717232000,61674000,321624000,243219000,0,8303935000,1786587000,657594000,-1038306000,9342241000,8303935000,2707115000,-175940000,2015,2.5,178884800
"TDG","2016-09-30","Industrials","Cleveland, Ohio",289.119995,1509,500187000,-80114000,-15794000,90,-43982000,1028972000,211,1586994000,-2073000,558000,1443348000,389,0,492255000,137881000,1251966000,768116000,242000,0,310580000,5679452000,54,1728063000,181702000,1764343000,483850000,724011000,0,-41732000,9943191000,0,0,0,1831058000,872961000,668930000,1646835000,-1443046000,586414000,73473000,583414000,586414000,576339000,0,1267760000,40,41205000,43353000,0,-149787000,-3580000,-1399064000,189718000,-4919000,77445000,24,118,18,293,0,-1146963000,-177643000,382858000,252416000,0,10726277000,2930697000,752603000,-651490000,11377767000,10726277000,3171411000,-384270000,2016,2.77,211701805.054
"TEL","2013-09-27","Information Technology","Schaffhausen, Switzerland",51.959999,1510,3.145e+09,-6.5e+07,-1.66e+08,15,-5.81e+08,6.136e+09,36,1.403e+09,-2.8e+07,1.89e+08,7.739e+09,161,2.146e+09,3.21e+08,5.36e+08,1.219e+09,1.08e+09,-9e+06,0,3.166e+09,4.326e+09,32,3.651e+09,-7.5e+07,1.244e+09,1.39e+08,1.762e+09,0,-3.07e+08,2.303e+09,1.002e+09,6e+06,0,-6.64e+08,-1.86e+08,2.046e+09,-1.678e+09,-5.45e+08,1.276e+09,2.99e+08,1.276e+09,1.155e+09,2.657e+09,2.36e+08,1.385e+09,12,2.68e+08,4.87e+08,6.8e+07,3.03e+08,0,3.6e+07,3.527e+09,6.3e+07,0,9,13,11,116,5.9e+08,2.472e+09,-6.3e+08,1.44e+09,7.11e+08,0,1.8461e+10,6.309e+09,3.924e+09,8.38e+09,1.0081e+10,1.8461e+10,1.139e+10,-7.2e+08,2013,3.05,418360655.738
